,A,B,C
8375,8375,-1.02289985797,16750
8376,8376,-0.0916362464395,16752
8377,8377,-0.882492389075,16754
8378,8378,0.592638902533,16756
8379,8379,-0.754593437652,16758
8380,8380,-0.402194887661,16760
8381,8381,1.14788457544,16762
8382,8382,-1.72229091609,16764
8383,8383,-1.47179584081,16766
8384,8384,0.157019843577,16768
8385,8385,-0.679187750508,16770
8386,8386,-0.355319161875,16772
8387,8387,0.0501965715341,16774
8388,8388,1.03796836741,16776
8389,8389,-0.080888251916,16778
8390,8390,-0.15147335302,16780
8391,8391,-0.338025248869,16782
8392,8392,0.191486862949,16784
8393,8393,-0.397494079411,16786
8394,8394,-0.123619050016,16788
8395,8395,0.247728321677,16790
8396,8396,0.355910656824,16792
8397,8397,-0.398827277335,16794
8398,8398,0.0371992499628,16796
8399,8399,0.906510670832,16798
8400,8400,-0.293978755616,16800
8401,8401,0.212219209581,16802
8402,8402,-0.88263047273,16804
8403,8403,1.13737599284,16806
8404,8404,0.494805530186,16808
8405,8405,1.60300235968,16810
8406,8406,-1.0041124656,16812
8407,8407,1.30873485595,16814
8408,8408,-0.580845637097,16816
8409,8409,0.772196049986,16818
8410,8410,-0.237266769858,16820
8411,8411,0.671478324928,16822
8412,8412,-1.16695766828,16824
8413,8413,0.292944147951,16826
8414,8414,-0.805630110254,16828
8415,8415,-0.555828997422,16830
8416,8416,-0.645357325188,16832
8417,8417,-1.18589171471,16834
8418,8418,0.256583997697,16836
8419,8419,-1.63808888492,16838
8420,8420,1.63778100564,16840
8421,8421,-0.298329807621,16842
8422,8422,-0.546008957152,16844
8423,8423,0.921251996949,16846
8424,8424,-0.090526350982,16848
8425,8425,1.60123249092,16850
8426,8426,0.703686737192,16852
8427,8427,0.705549464706,16854
8428,8428,-0.43169587,16856
8429,8429,1.62258896361,16858
8430,8430,1.2305038439,16860
8431,8431,0.0727418997508,16862
8432,8432,0.877894959461,16864
8433,8433,0.69989542334,16866
8434,8434,0.439458914267,16868
8435,8435,0.0537774724527,16870
8436,8436,1.02416340952,16872
8437,8437,-0.439457002935,16874
8438,8438,0.750403045215,16876
8439,8439,-0.608360827762,16878
8440,8440,1.31919563677,16880
8441,8441,-0.810031551965,16882
8442,8442,1.77329227889,16884
8443,8443,-1.55377109512,16886
8444,8444,-1.08679982628,16888
8445,8445,-0.850447115435,16890
8446,8446,1.06522758837,16892
8447,8447,1.48454208965,16894
8448,8448,-1.24495000099,16896
8449,8449,0.0504688189408,16898
8450,8450,-0.534262532957,16900
8451,8451,-0.290268014369,16902
8452,8452,0.927239784027,16904
8453,8453,-2.10526997196,16906
8454,8454,0.162681145651,16908
8455,8455,0.845052642631,16910
8456,8456,-0.804734326786,16912
8457,8457,0.680950110169,16914
8458,8458,-0.497891070247,16916
8459,8459,-1.95854811564,16918
8460,8460,-0.665176511774,16920
8461,8461,1.51822547135,16922
8462,8462,0.814880349558,16924
8463,8463,-0.868304244035,16926
8464,8464,-1.00823254894,16928
8465,8465,0.669091218473,16930
8466,8466,0.332772833034,16932
8467,8467,0.847639444913,16934
8468,8468,-0.346558335532,16936
8469,8469,0.104866093979,16938
8470,8470,0.673153082404,16940
8471,8471,-1.78147550975,16942
8472,8472,0.902853607385,16944
8473,8473,-1.12660184189,16946
8474,8474,-1.81234357797,16948
8475,8475,0.135816875623,16950
8476,8476,0.732778822744,16952
8477,8477,-0.274427865758,16954
8478,8478,-1.67914784347,16956
8479,8479,0.734856169131,16958
8480,8480,0.0806163421288,16960
8481,8481,-0.904358400266,16962
8482,8482,-1.2167649952,16964
8483,8483,-1.72756745065,16966
8484,8484,-0.730003927021,16968
8485,8485,-0.769781845417,16970
8486,8486,1.19267141834,16972
8487,8487,1.68613504338,16974
8488,8488,-1.24837279639,16976
8489,8489,-0.588992228146,16978
8490,8490,-1.34068467229,16980
8491,8491,-0.373557966246,16982
8492,8492,0.77574402693,16984
8493,8493,1.51010646553,16986
8494,8494,-0.241045041193,16988
8495,8495,2.41239676223,16990
8496,8496,0.114203823596,16992
8497,8497,-0.218817810195,16994
8498,8498,0.197734738018,16996
8499,8499,-0.794126433989,16998
8500,8500,1.1675261933,17000
8501,8501,-0.137546158898,17002
8502,8502,-0.171717685478,17004
8503,8503,-0.75669784531,17006
8504,8504,-0.419484751609,17008
8505,8505,-0.396192634818,17010
8506,8506,1.28220755364,17012
8507,8507,0.181913356154,17014
8508,8508,0.147958343487,17016
8509,8509,-0.641590759619,17018
8510,8510,-0.350668251802,17020
8511,8511,-0.110844084876,17022
8512,8512,0.86216344836,17024
8513,8513,-0.355273810847,17026
8514,8514,0.65619722019,17028
8515,8515,1.24500952825,17030
8516,8516,0.5974431483,17032
8517,8517,-1.45120689119,17034
8518,8518,-0.475527650696,17036
8519,8519,0.305219305478,17038
8520,8520,0.671640129336,17040
8521,8521,-0.0559881432757,17042
8522,8522,2.01347369517,17044
8523,8523,0.458971541836,17046
8524,8524,0.485695041514,17048
8525,8525,0.362659112802,17050
8526,8526,0.363906345174,17052
8527,8527,0.687914976538,17054
8528,8528,-1.97662608945,17056
8529,8529,0.304785936507,17058
8530,8530,-0.460224267238,17060
8531,8531,-1.34557535121,17062
8532,8532,-1.24347968313,17064
8533,8533,1.54073419145,17066
8534,8534,0.322616121966,17068
8535,8535,2.12851580158,17070
8536,8536,-1.11547241963,17072
8537,8537,-0.533744513381,17074
8538,8538,0.0748156862145,17076
8539,8539,1.33968704632,17078
8540,8540,-1.00620563592,17080
8541,8541,-0.87406869817,17082
8542,8542,-0.890956524673,17084
8543,8543,-0.91485726312,17086
8544,8544,-1.4416077776,17088
8545,8545,-0.201271000779,17090
8546,8546,0.545935998225,17092
8547,8547,-0.00537146654096,17094
8548,8548,-0.152706386643,17096
8549,8549,-0.246060928913,17098
8550,8550,-0.256649168757,17100
8551,8551,0.018572761923,17102
8552,8552,-0.187588504151,17104
8553,8553,0.150857081944,17106
8554,8554,0.123241851654,17108
8555,8555,1.23226684076,17110
8556,8556,-0.508684748307,17112
8557,8557,0.451021177196,17114
8558,8558,-2.73020849914,17116
8559,8559,0.636608056537,17118
8560,8560,0.199302273493,17120
8561,8561,-0.412393618704,17122
8562,8562,-1.48713174229,17124
8563,8563,0.521930290605,17126
8564,8564,-1.05227079393,17128
8565,8565,2.36034520371,17130
8566,8566,0.021757907911,17132
8567,8567,-0.0712274475535,17134
8568,8568,-0.0540166633138,17136
8569,8569,1.04305245507,17138
8570,8570,1.77710360736,17140
8571,8571,0.617107456819,17142
8572,8572,-0.869650597807,17144
8573,8573,-2.04955727771,17146
8574,8574,1.22557173815,17148
8575,8575,1.50030763336,17150
8576,8576,-0.829462565307,17152
8577,8577,-0.257624279528,17154
8578,8578,0.931842806579,17156
8579,8579,-1.01165001481,17158
8580,8580,1.69364912035,17160
8581,8581,1.02550655163,17162
8582,8582,-0.482964768842,17164
8583,8583,2.38539894649,17166
8584,8584,0.518509495341,17168
8585,8585,-0.380395191159,17170
8586,8586,0.659537682913,17172
8587,8587,0.330069244148,17174
8588,8588,0.726902916787,17176
8589,8589,0.466335435836,17178
8590,8590,0.294883657856,17180
8591,8591,-0.230404323294,17182
8592,8592,-1.09810833967,17184
8593,8593,-0.911079394732,17186
8594,8594,-0.783176007324,17188
8595,8595,-0.135018186999,17190
8596,8596,-1.02267559186,17192
8597,8597,-2.01884159241,17194
8598,8598,-0.730076829414,17196
8599,8599,0.140014450618,17198
8600,8600,-0.625547517692,17200
8601,8601,0.730250996529,17202
8602,8602,-0.965309976315,17204
8603,8603,-0.0270559336627,17206
8604,8604,-0.0327104727893,17208
8605,8605,-1.82222244379,17210
8606,8606,-0.295763853967,17212
8607,8607,0.146973614065,17214
8608,8608,0.142036636926,17216
8609,8609,0.548900508691,17218
8610,8610,-1.04247099247,17220
8611,8611,1.4398152296,17222
8612,8612,0.474674678924,17224
8613,8613,0.0161417778194,17226
8614,8614,-0.108989110704,17228
8615,8615,1.00289267278,17230
8616,8616,-2.32577994935,17232
8617,8617,-1.92111377827,17234
8618,8618,-0.299565180636,17236
8619,8619,-0.596100292663,17238
8620,8620,0.113745251594,17240
8621,8621,0.431291291998,17242
8622,8622,0.615118274252,17244
8623,8623,0.645008190652,17246
8624,8624,-1.75537209775,17248
8625,8625,-0.00792222743614,17250
8626,8626,-2.29559011845,17252
8627,8627,0.581920270469,17254
8628,8628,0.978728738656,17256
8629,8629,-1.00631155073,17258
8630,8630,-2.44836672572,17260
8631,8631,0.00138081776434,17262
8632,8632,-1.28578628627,17264
8633,8633,-0.61512912399,17266
8634,8634,-0.735978031732,17268
8635,8635,0.166555229549,17270
8636,8636,0.233826393446,17272
8637,8637,2.70792128584,17274
8638,8638,-0.137859387685,17276
8639,8639,0.36640747765,17278
8640,8640,0.663458660028,17280
8641,8641,-1.35956458245,17282
8642,8642,-2.27204948924,17284
8643,8643,0.497175090118,17286
8644,8644,0.941249291015,17288
8645,8645,-1.67621309668,17290
8646,8646,-0.677831797665,17292
8647,8647,1.00584292839,17294
8648,8648,0.518773293872,17296
8649,8649,1.81035645682,17298
8650,8650,-0.0408571181959,17300
8651,8651,-2.10223129022,17302
8652,8652,-0.535200672686,17304
8653,8653,0.00776338275156,17306
8654,8654,0.642742138763,17308
8655,8655,-0.265335401396,17310
8656,8656,-1.43051187855,17312
8657,8657,2.23447523908,17314
8658,8658,-0.21007674238,17316
8659,8659,-0.828702786215,17318
8660,8660,-0.435941577796,17320
8661,8661,-0.139346150501,17322
8662,8662,0.0450472425174,17324
8663,8663,0.360509321274,17326
8664,8664,0.417245244183,17328
8665,8665,1.67510220459,17330
8666,8666,-1.22861351387,17332
8667,8667,0.0483239377858,17334
8668,8668,-1.52823864667,17336
8669,8669,-0.164803774522,17338
8670,8670,0.491711387355,17340
8671,8671,-1.1265190269,17342
8672,8672,0.747986983847,17344
8673,8673,0.737584394796,17346
8674,8674,-0.84151124368,17348
8675,8675,-1.37217492229,17350
8676,8676,-1.32225259085,17352
8677,8677,-0.929158168154,17354
8678,8678,-0.124257710316,17356
8679,8679,-0.384010334581,17358
8680,8680,0.0599311034567,17360
8681,8681,-0.00878098098007,17362
8682,8682,0.612263107094,17364
8683,8683,0.355120513915,17366
8684,8684,-1.19074369914,17368
8685,8685,-0.695763649335,17370
8686,8686,-0.0877874825962,17372
8687,8687,-0.204305661025,17374
8688,8688,-0.904408651921,17376
8689,8689,-0.585417179872,17378
8690,8690,-0.329111668082,17380
8691,8691,-0.0232539011239,17382
8692,8692,0.892095947111,17384
8693,8693,0.39310156541,17386
8694,8694,1.4383603867,17388
8695,8695,0.419223434382,17390
8696,8696,-0.711049528933,17392
8697,8697,-0.127654277871,17394
8698,8698,1.36509468397,17396
8699,8699,0.0225105964319,17398
8700,8700,-1.54426618738,17400
8701,8701,-1.18454892469,17402
8702,8702,-0.676532413961,17404
8703,8703,0.95331812303,17406
8704,8704,-0.830707530311,17408
8705,8705,-1.94532344902,17410
8706,8706,0.539890660563,17412
8707,8707,-0.115275592175,17414
8708,8708,1.25950004608,17416
8709,8709,0.179567636077,17418
8710,8710,1.87223790451,17420
8711,8711,-0.89485700294,17422
8712,8712,0.00362118110079,17424
8713,8713,1.99870225611,17426
8714,8714,-1.31252829796,17428
8715,8715,0.0116611326345,17430
8716,8716,0.228219099513,17432
8717,8717,1.34726396232,17434
8718,8718,0.789686812414,17436
8719,8719,1.99339195517,17438
8720,8720,-1.02613871095,17440
8721,8721,-0.311415114354,17442
8722,8722,-0.276226501915,17444
8723,8723,-1.85485944457,17446
8724,8724,0.13899577751,17448
8725,8725,0.140338644828,17450
8726,8726,0.712228280524,17452
8727,8727,-0.574337674735,17454
8728,8728,0.814394031532,17456
8729,8729,-0.10882771899,17458
8730,8730,-1.02564446711,17460
8731,8731,-1.21451608702,17462
8732,8732,1.68971626353,17464
8733,8733,-0.903071854511,17466
8734,8734,0.088580891303,17468
8735,8735,-0.377702475556,17470
8736,8736,-1.2198886323,17472
8737,8737,0.186858337863,17474
8738,8738,-0.958111714043,17476
8739,8739,-0.814002480716,17478
8740,8740,0.771837008965,17480
8741,8741,0.637139599642,17482
8742,8742,-0.241205606835,17484
8743,8743,1.17145807538,17486
8744,8744,0.428873023717,17488
8745,8745,0.0106375326497,17490
8746,8746,-0.22955933375,17492
8747,8747,0.205950328807,17494
8748,8748,-1.02989399318,17496
8749,8749,1.20540449397,17498
8750,8750,0.162292141305,17500
8751,8751,-1.93176879229,17502
8752,8752,0.250416196346,17504
8753,8753,-0.734637196849,17506
8754,8754,-1.23994901053,17508
8755,8755,0.453915274058,17510
8756,8756,1.6965047441,17512
8757,8757,0.520310836097,17514
8758,8758,0.081038876712,17516
8759,8759,-0.186102291789,17518
8760,8760,-0.323625780979,17520
8761,8761,0.473825844519,17522
8762,8762,1.36983357666,17524
8763,8763,-0.413285143013,17526
8764,8764,1.26603170753,17528
8765,8765,1.8380922939,17530
8766,8766,0.18793100319,17532
8767,8767,0.548685184727,17534
8768,8768,0.524568531604,17536
8769,8769,0.849863237084,17538
8770,8770,-0.948973949491,17540
8771,8771,-0.472364975466,17542
8772,8772,-0.502526846615,17544
8773,8773,0.130020744599,17546
8774,8774,-0.278585683617,17548
8775,8775,0.395762248315,17550
8776,8776,0.404399071104,17552
8777,8777,0.14628091023,17554
8778,8778,-0.468242843418,17556
8779,8779,-0.267572159601,17558
8780,8780,0.546471845315,17560
8781,8781,-0.716921356373,17562
8782,8782,2.09819915624,17564
8783,8783,0.736509149459,17566
8784,8784,-0.393171321294,17568
8785,8785,1.21160512675,17570
8786,8786,-0.133185145489,17572
8787,8787,0.52573156202,17574
8788,8788,-0.186174288401,17576
8789,8789,1.57616482712,17578
8790,8790,0.184719118907,17580
8791,8791,-0.482057312856,17582
8792,8792,-0.572498344104,17584
8793,8793,-1.32222120302,17586
8794,8794,-1.35017576966,17588
8795,8795,0.0784983468616,17590
8796,8796,0.881478360212,17592
8797,8797,0.135821413142,17594
8798,8798,-1.35161063164,17596
8799,8799,-0.916995195677,17598
8800,8800,-0.726430797119,17600
8801,8801,-0.841778670083,17602
8802,8802,0.517636684799,17604
8803,8803,1.96109375132,17606
8804,8804,-0.569326939528,17608
8805,8805,1.40131876698,17610
8806,8806,-0.943063849651,17612
8807,8807,1.3495454263,17614
8808,8808,0.357166810361,17616
8809,8809,1.33915919116,17618
8810,8810,0.826633353522,17620
8811,8811,-0.497793508998,17622
8812,8812,0.17615473346,17624
8813,8813,-0.558467412201,17626
8814,8814,-0.360351355897,17628
8815,8815,-0.267108281277,17630
8816,8816,-0.537697247753,17632
8817,8817,-1.38380410383,17634
8818,8818,-0.455514083882,17636
8819,8819,1.72893023852,17638
8820,8820,0.800244982121,17640
8821,8821,-0.716597391328,17642
8822,8822,-0.575460882668,17644
8823,8823,1.98052237313,17646
8824,8824,-1.5730623685,17648
8825,8825,-0.32210602533,17650
8826,8826,1.14718936048,17652
8827,8827,2.81473257194,17654
8828,8828,-0.337827444135,17656
8829,8829,-0.946122450116,17658
8830,8830,0.234748468488,17660
8831,8831,-2.71622374937,17662
8832,8832,0.169269334353,17664
8833,8833,1.00599037885,17666
8834,8834,0.36243594699,17668
8835,8835,0.597943800726,17670
8836,8836,1.17752847362,17672
8837,8837,-1.50544022444,17674
8838,8838,-0.731489267623,17676
8839,8839,0.0780508459163,17678
8840,8840,-0.790955377442,17680
8841,8841,0.661112332212,17682
8842,8842,-1.37749868992,17684
8843,8843,-0.554152382153,17686
8844,8844,-2.08922970055,17688
8845,8845,-2.17926140176,17690
8846,8846,0.573144334107,17692
8847,8847,-0.979731518357,17694
8848,8848,1.46339158687,17696
8849,8849,-0.343213619474,17698
8850,8850,0.658872230101,17700
8851,8851,-2.11888402038,17702
8852,8852,0.161053526717,17704
8853,8853,0.284400694641,17706
8854,8854,-1.37412522708,17708
8855,8855,0.745941216503,17710
8856,8856,-1.13726363776,17712
8857,8857,1.12002632633,17714
8858,8858,0.128060293247,17716
8859,8859,0.161126357113,17718
8860,8860,-0.56569372757,17720
8861,8861,0.380915666972,17722
8862,8862,1.44935779298,17724
8863,8863,-0.466339025854,17726
8864,8864,-0.339934556743,17728
8865,8865,0.231352312681,17730
8866,8866,-0.0414251417781,17732
8867,8867,-0.56482609258,17734
8868,8868,0.239768910376,17736
8869,8869,1.17348873458,17738
8870,8870,0.289876055861,17740
8871,8871,0.86764573776,17742
8872,8872,-1.49280454501,17744
8873,8873,-0.126327754466,17746
8874,8874,0.299644310918,17748
8875,8875,0.0515987266098,17750
8876,8876,-0.243245269063,17752
8877,8877,0.468049492998,17754
8878,8878,0.258184555312,17756
8879,8879,-0.184936636072,17758
8880,8880,0.0681265590124,17760
8881,8881,-2.26230086435,17762
8882,8882,-0.105138969655,17764
8883,8883,-0.33903570153,17766
8884,8884,-1.78316899598,17768
8885,8885,0.526311701779,17770
8886,8886,-1.52380580863,17772
8887,8887,1.06182874927,17774
8888,8888,-1.70910174829,17776
8889,8889,0.464585814728,17778
8890,8890,-0.23452700789,17780
8891,8891,0.0238228840524,17782
8892,8892,0.510051097556,17784
8893,8893,0.782018097128,17786
8894,8894,-1.09749637019,17788
8895,8895,0.59788879559,17790
8896,8896,-0.611363545841,17792
8897,8897,1.7585056525,17794
8898,8898,-1.41707647273,17796
8899,8899,2.18215789448,17798
8900,8900,-0.626784866195,17800
8901,8901,0.263572421876,17802
8902,8902,1.23229537753,17804
8903,8903,0.499287113134,17806
8904,8904,-2.84906299304,17808
8905,8905,-0.746337329499,17810
8906,8906,0.303161590786,17812
8907,8907,-0.678746239447,17814
8908,8908,1.31397581449,17816
8909,8909,0.194424831696,17818
8910,8910,-0.85018637621,17820
8911,8911,-0.608016187929,17822
8912,8912,-0.21682141897,17824
8913,8913,-1.49769368594,17826
8914,8914,-0.435966213433,17828
8915,8915,0.135416336756,17830
8916,8916,-0.874556934709,17832
8917,8917,-2.28415679047,17834
8918,8918,0.323621643063,17836
8919,8919,0.159496240922,17838
8920,8920,-0.551402540992,17840
8921,8921,-0.128421695819,17842
8922,8922,-0.15559309091,17844
8923,8923,-0.283882383945,17846
8924,8924,-1.49071392489,17848
8925,8925,-1.03039765003,17850
8926,8926,-0.691688913959,17852
8927,8927,-0.847261800188,17854
8928,8928,2.13052689648,17856
8929,8929,1.3984357159,17858
8930,8930,-0.700566467581,17860
8931,8931,0.581825663413,17862
8932,8932,0.643324825061,17864
8933,8933,-0.222098962076,17866
8934,8934,-0.373079707261,17868
8935,8935,-1.55944949996,17870
8936,8936,0.12483074791,17872
8937,8937,-1.61045489328,17874
8938,8938,0.961003615645,17876
8939,8939,-2.00835571956,17878
8940,8940,0.512656118305,17880
8941,8941,-0.382728675941,17882
8942,8942,0.988934690009,17884
8943,8943,0.71739810359,17886
8944,8944,0.503579949251,17888
8945,8945,-0.469468583644,17890
8946,8946,0.0457733731388,17892
8947,8947,0.648494614893,17894
8948,8948,1.11599972335,17896
8949,8949,-1.43542065501,17898
8950,8950,-0.34507623092,17900
8951,8951,-0.20446132438,17902
8952,8952,0.442880245676,17904
8953,8953,0.821571094362,17906
8954,8954,-1.30997356131,17908
8955,8955,-1.93502006936,17910
8956,8956,0.570398010594,17912
8957,8957,1.17679139754,17914
8958,8958,1.02762843224,17916
8959,8959,-1.10624582195,17918
8960,8960,-0.521124807252,17920
8961,8961,-0.562200513578,17922
8962,8962,0.30639752144,17924
8963,8963,0.84141565995,17926
8964,8964,-0.987751331146,17928
8965,8965,-0.513921591716,17930
8966,8966,0.606173014213,17932
8967,8967,-0.0563130753181,17934
8968,8968,2.05870730172,17936
8969,8969,-0.767504633108,17938
8970,8970,-0.427105742754,17940
8971,8971,0.249999351473,17942
8972,8972,0.258712872863,17944
8973,8973,1.93027034446,17946
8974,8974,-0.433220660999,17948
8975,8975,0.381751316605,17950
8976,8976,0.452464435253,17952
8977,8977,-1.34001384398,17954
8978,8978,0.430548391246,17956
8979,8979,0.316245164661,17958
8980,8980,0.189556641424,17960
8981,8981,-0.196472460259,17962
8982,8982,0.960401042629,17964
8983,8983,1.81871653138,17966
8984,8984,0.251986696731,17968
8985,8985,-0.808924118714,17970
8986,8986,-0.29614484399,17972
8987,8987,1.02189830998,17974
8988,8988,-1.58947021659,17976
8989,8989,0.834728693744,17978
8990,8990,-0.60950268722,17980
8991,8991,0.181142449957,17982
8992,8992,-1.67655914804,17984
8993,8993,0.810102604619,17986
8994,8994,-0.971170595583,17988
8995,8995,0.235948161769,17990
8996,8996,2.24351600263,17992
8997,8997,1.77227664797,17994
8998,8998,-0.807108852605,17996
8999,8999,-0.522636437948,17998
9000,9000,0.579107331287,18000
9001,9001,0.0670532940165,18002
9002,9002,0.205323801423,18004
9003,9003,1.83026837271,18006
9004,9004,-1.49867999694,18008
9005,9005,-0.717922892421,18010
9006,9006,0.247931609129,18012
9007,9007,0.174211249606,18014
9008,9008,-2.47967198651,18016
9009,9009,0.199415010107,18018
9010,9010,-0.838097707391,18020
9011,9011,0.64288640637,18022
9012,9012,2.5239941648,18024
9013,9013,0.163125397676,18026
9014,9014,-1.16064499267,18028
9015,9015,-0.386797970096,18030
9016,9016,0.878106634507,18032
9017,9017,-0.106165209717,18034
9018,9018,1.20474393601,18036
9019,9019,0.383614310495,18038
9020,9020,-0.233182417511,18040
9021,9021,0.0952907001475,18042
9022,9022,-0.014261270034,18044
9023,9023,0.502313785114,18046
9024,9024,-1.27209789438,18048
9025,9025,0.0791900697909,18050
9026,9026,0.943155492427,18052
9027,9027,-0.687096651981,18054
9028,9028,-0.934307858315,18056
9029,9029,1.67220943769,18058
9030,9030,-0.429156948505,18060
9031,9031,0.623718724934,18062
9032,9032,0.612575415324,18064
9033,9033,-1.10036043483,18066
9034,9034,-0.593614090689,18068
9035,9035,-0.366652864467,18070
9036,9036,-0.77897728733,18072
9037,9037,-0.270426225478,18074
9038,9038,1.92346742072,18076
9039,9039,-1.10968217341,18078
9040,9040,0.199959144037,18080
9041,9041,-0.320297713973,18082
9042,9042,-0.683433774886,18084
9043,9043,-0.709915492323,18086
9044,9044,0.878083710487,18088
9045,9045,0.572794072988,18090
9046,9046,-0.289979981887,18092
9047,9047,-1.5029314586,18094
9048,9048,-2.03399508523,18096
9049,9049,-1.56434187132,18098
9050,9050,-0.382007850236,18100
9051,9051,1.50937442477,18102
9052,9052,-0.281256925734,18104
9053,9053,-0.154933736098,18106
9054,9054,1.00868914489,18108
9055,9055,-0.00190829460308,18110
9056,9056,0.303789178313,18112
9057,9057,-0.0434163609567,18114
9058,9058,0.784057603351,18116
9059,9059,0.432884110731,18118
9060,9060,0.687536466159,18120
9061,9061,-1.40261911378,18122
9062,9062,0.825216090434,18124
9063,9063,-0.135828166648,18126
9064,9064,0.624767294741,18128
9065,9065,2.15775288336,18130
9066,9066,-1.14648911845,18132
9067,9067,0.294169867532,18134
9068,9068,1.39573097609,18136
9069,9069,-0.173199416625,18138
9070,9070,-0.341400715719,18140
9071,9071,-1.17690257034,18142
9072,9072,-1.29121113385,18144
9073,9073,-1.02257525007,18146
9074,9074,-1.96068772651,18148
9075,9075,0.955618970849,18150
9076,9076,-2.10743662935,18152
9077,9077,0.768939684605,18154
9078,9078,-0.0884116343296,18156
9079,9079,-0.313841634386,18158
9080,9080,-1.09876742119,18160
9081,9081,0.152752248612,18162
9082,9082,-0.348447947178,18164
9083,9083,-1.51869788495,18166
9084,9084,2.52992916415,18168
9085,9085,1.40286860482,18170
9086,9086,-1.22534301297,18172
9087,9087,-0.621940530679,18174
9088,9088,-2.59515846744,18176
9089,9089,0.240575958175,18178
9090,9090,0.978491048082,18180
9091,9091,-0.290695086203,18182
9092,9092,1.83758694798,18184
9093,9093,-1.20112781209,18186
9094,9094,1.94254246452,18188
9095,9095,-0.480620218241,18190
9096,9096,-1.01020759731,18192
9097,9097,-0.866174849914,18194
9098,9098,-0.745325216243,18196
9099,9099,-1.43039472699,18198
9100,9100,0.224510106908,18200
9101,9101,-0.290349844737,18202
9102,9102,0.802195492928,18204
9103,9103,-1.62194391597,18206
9104,9104,-1.34000490367,18208
9105,9105,-0.542619041625,18210
9106,9106,0.163032819356,18212
9107,9107,-0.537586166703,18214
9108,9108,1.28516921391,18216
9109,9109,0.260777886446,18218
9110,9110,0.0753003121958,18220
9111,9111,-0.445721359513,18222
9112,9112,0.428832400737,18224
9113,9113,-0.533812031915,18226
9114,9114,-1.86097619438,18228
9115,9115,0.94640772415,18230
9116,9116,-1.22077057204,18232
9117,9117,-1.71127638928,18234
9118,9118,-0.949544668864,18236
9119,9119,-0.142858026843,18238
9120,9120,1.39993881255,18240
9121,9121,0.126076045296,18242
9122,9122,-1.08431196334,18244
9123,9123,-1.15715367383,18246
9124,9124,-1.69928863247,18248
9125,9125,0.563543331874,18250
9126,9126,1.62734839515,18252
9127,9127,0.81413797788,18254
9128,9128,0.948524461351,18256
9129,9129,-1.34545105302,18258
9130,9130,-0.176443311015,18260
9131,9131,0.153708223535,18262
9132,9132,-1.14422944923,18264
9133,9133,1.02236794093,18266
9134,9134,0.565153191409,18268
9135,9135,-0.276813998279,18270
9136,9136,-0.0123362457772,18272
9137,9137,0.830583051051,18274
9138,9138,-1.16518082851,18276
9139,9139,-0.365454796359,18278
9140,9140,-1.22863768232,18280
9141,9141,2.24361317206,18282
9142,9142,0.0266817532106,18284
9143,9143,-2.02831054149,18286
9144,9144,-2.52341415789,18288
9145,9145,2.04608979553,18290
9146,9146,1.15669892603,18292
9147,9147,0.516217822374,18294
9148,9148,0.46855040511,18296
9149,9149,-0.283189837792,18298
9150,9150,0.577339821581,18300
9151,9151,0.804647698701,18302
9152,9152,0.403363349618,18304
9153,9153,-0.672251289222,18306
9154,9154,-1.38557250222,18308
9155,9155,1.11839854866,18310
9156,9156,1.98634476601,18312
9157,9157,0.450372491118,18314
9158,9158,-1.85952621102,18316
9159,9159,-0.247092701918,18318
9160,9160,0.499983399281,18320
9161,9161,-0.769499996088,18322
9162,9162,0.469562359074,18324
9163,9163,0.194597715807,18326
9164,9164,0.625510289361,18328
9165,9165,0.190291551132,18330
9166,9166,1.87645160943,18332
9167,9167,0.3993600679,18334
9168,9168,0.479253142432,18336
9169,9169,0.775870018788,18338
9170,9170,0.789252614673,18340
9171,9171,-0.161609296757,18342
9172,9172,-1.17377315487,18344
9173,9173,-1.50092596933,18346
9174,9174,-0.930131022949,18348
9175,9175,-0.778585855183,18350
9176,9176,0.650319272529,18352
9177,9177,1.49180808121,18354
9178,9178,0.567123312009,18356
9179,9179,-0.447879090483,18358
9180,9180,1.47810429676,18360
9181,9181,1.21733208892,18362
9182,9182,-1.57638044837,18364
9183,9183,1.21775871747,18366
9184,9184,1.10394165609,18368
9185,9185,-0.286045187635,18370
9186,9186,0.0374811605738,18372
9187,9187,0.436597504307,18374
9188,9188,1.1396173823,18376
9189,9189,-0.912605030775,18378
9190,9190,-0.198935349194,18380
9191,9191,-1.02900667067,18382
9192,9192,-0.60732621913,18384
9193,9193,-0.157402482734,18386
9194,9194,0.861471136311,18388
9195,9195,0.135459715236,18390
9196,9196,0.496392674423,18392
9197,9197,1.14400758248,18394
9198,9198,0.755786010674,18396
9199,9199,2.07316360992,18398
9200,9200,0.0176679294379,18400
9201,9201,-1.93339313623,18402
9202,9202,1.25076378988,18404
9203,9203,-0.473276042791,18406
9204,9204,0.405868636469,18408
9205,9205,-0.374136331954,18410
9206,9206,-0.210305611894,18412
9207,9207,0.643443728436,18414
9208,9208,0.507712717853,18416
9209,9209,-0.692125419332,18418
9210,9210,1.42522451468,18420
9211,9211,0.116772866079,18422
9212,9212,0.636819864358,18424
9213,9213,-0.329050118126,18426
9214,9214,-0.507004081082,18428
9215,9215,-0.405537994227,18430
9216,9216,-1.14538440997,18432
9217,9217,0.585227165913,18434
9218,9218,0.544746115357,18436
9219,9219,1.72290392634,18438
